"","date","dist","m20","m25","m30","m35","m40","m45","m50","m55","f20","f25","f30","f35","f40","f45","f50","f55"
"3589","20190331",1113075030009,-330,-566.064171122995,-421.127840909091,-186.059659090909,-58.8602941176471,233.643215240642,-258.176635514019,-2.01142857142861,-564,-759,-414,400,-190.5,-242,-129,276
"3590","20190331",1115051010002,-21.5,44.8011049723757,-239.700367647059,-245.685288640596,-226.359681372549,-366.119485294118,55.0882352941177,281.707720588235,-202,119,373.5,155,-248,-155.5,206,217
"3591","20190331",1117051030002,228,-432.625612976235,-652.975841088046,-528.790106951872,-575.023868023868,-245.541762805722,-184.357934748179,-102.099293909974,-83,-620,-751,-782,-533,-17,108,-90
"3592","20190331",1119074050006,-185,-470.936664438503,-525.805481283422,-562.055147058824,-585.982286096257,-495.922627005348,-278.648729946524,-419.10010026738,-281,-309,-180,-328,-219,-202,-170,-249
"3593","20190331",1121052010001,166,33.9509160041479,-36.5287939152481,-112.936227951153,-83.1282527881041,-20.7881146091263,-60.9583048530417,-35.1955563093623,36,-53,60,126,68,234,234,222
"3594","20190331",1122060020102,199,48.7488302139037,-123.99064171123,-353.966243315508,-241.491477272727,-291.867479946524,-203.540274064171,-89.1255013368984,125,54,74,-65,-122,-59,11,18
"3595","20190331",1123051010203,-34,-152.753846153846,-369.765588003157,-164.238929889299,-154.124406958355,-2.95996732026143,235.972426470588,-65.2746716697936,-462,-469.5,-387,-207,267,276.5,237,-252
"3596","20190331",1123058040001,12,-197.807653743316,-329.544117647059,-262.54060828877,-254.60628342246,-154.498495989305,-112.716744652406,-70.5036764705882,-81,-351,-100,-62,-13,102,55,103
"3597","20190331",1123063020012,612,346.735294117647,149.31906512605,-10.8290441176471,98.7476365546219,-119.033756684492,72.1391806722689,228.016176470588,-229.5,197,193,-115,-178,-210,-99,455
"3598","20190331",1124077030001,1286.5,1520.15140374332,1070.79896390374,910.472760695187,416.054645721925,453.873495989305,-143.010026737968,-170.798629679144,2212,2371,1881,1317,166,233,31,102
"3599","20190331",1124080020103,155,-193.41861631016,-203.569685828877,283.636029411765,-253.381851604278,-204.556483957219,-431.761864973262,-339.926470588235,735,-264,118,543,105,91.5,148,131
"3600","20190331",1125073030007,335,138.322058823529,-94.016878342246,-388.103275401069,-186.180314171123,11.4522058823529,-61.112800802139,-212.295955882353,345,31,258,107,355,198,208,-247
"3601","20190406",1102052020001,-282,561.244485294118,412.253843582888,576.254177807487,235.529745989305,322.438836898396,-124.936831550802,17.1004344919786,-164,165,-54,1,-247,66,-13,220
"3602","20190406",1108068010002,285,159.679090909091,21.4857473035439,-273.282259488085,-412.745634563456,-593.325954714431,111.479797979798,-44.0805867439333,246,128,34.5,-470,26,-449,135,-332
"3603","20190406",1109071040006,-25,58.7662098930481,-505.176136363636,-462.522560160428,-58.4705882352941,17.1437165775401,-443.091245791246,-48.4815498154981,63,0,-783,91,-535,46,123,184
"3604","20190406",1111066030001,404,-310.700868983957,-562.064338235294,-474.621490641711,-455.651905080214,-412.044786096257,-386.740474598931,-405.012032085561,533,-548,-408,-279,-116,149,67,-64
"3605","20190406",1113075030009,-307,-563.700534759358,-501.21875,-125.605113636364,-33.2352941176471,164.006851604278,-220.376635514019,-10.4114285714286,-597,-759,-451,357,-207,-242,-134.5,363
"3606","20190406",1115051010002,-99,138.467771639042,18.5496323529412,-579.018621973929,-166.693014705882,-307.319485294118,-9.41176470588235,273.707720588235,124,267.5,272.5,-169,-328,40,206,59.5
"3607","20190406",1117051030002,163,-504.534703885326,-706.884931997137,-562.699197860962,-619.023868023868,-265.72358098754,-184.26702565727,-209.735657546337,-102,-925,-740,-801,-193,48,112,-458
"3608","20190406",1119074050006,-152,-455.663937165775,-521.896390374332,-545.782419786096,-620.709558823529,-584.377172459893,-371.376002673797,-297.463736631016,-188,-263,-164,-344,-190,-179,-133,-187
"3609","20190406",1121052010001,221,101.950916004148,-12.6197030061572,-121.845318860244,-144.58279824265,-8.96993279094448,4.40533151059466,-60.1046472184532,126,-12,66,136,148,125,203,144
"3610","20190406",1122060020102,60,20.5670120320855,-178.808823529412,-363.420788770053,-300.582386363636,-392.685661764706,-191.267546791444,-89.1255013368984,17,-11,19,-119,-132,-68,-11,-15
"3611","20190406",1123051010203,-138,-352.253846153846,-296.337016574586,-103.774644175013,-55.4101212440696,74.0241596638656,202.022426470588,41.5253283302064,-584,-416,-206.5,-59,329,161,316,-208.5
"3612","20190406",1123058040001,-15,-165.534926470588,-286.544117647059,-192.813335561497,-215.424465240642,-112.680314171123,-93.5349264705882,4.13268716577539,-8,-362,-82,-98,-49,34,87,103
"3613","20190406",1123063020012,-107,298.610294117647,148.354779411765,-5.15404411764706,-14.8952205882353,-98.1610294117647,119.662990196078,274.816176470588,-247,-185,352,297,-156,-254,-77,422
"3614","20190406",1124077030001,1332.5,2215.06049465241,1496.98078208556,944.109124331551,630.691009358289,504.964405080214,71.3536096256684,105.383188502674,3807,4207,1928,1746,491,599,382,582
"3615","20190406",1124080020103,279,278.126838235294,-267.29695855615,421.726938502674,-171.20003342246,13.8071524064171,-291.852774064171,-139.290106951872,466,664,794,687,239,136.5,341,599
"3616","20190406",1125073030007,478,231.647058823529,-28.8350601604278,-300.103275401069,-423.634859625668,10.8158422459893,-56.6582553475936,-203.477774064171,345,31,258,-384,-123,-210,248,-224
"3617","20190407",1102052020001,-266,505.517212566845,393.253843582888,272.89054144385,93.1661096256684,112.075200534759,-207.209558823529,-163.535929144385,243,69,27,16,-67,-227,-140,-183
"3618","20190407",1108068010002,327,68.8609090909091,-7.78697996918334,-422.100441306267,-235.654725472547,-439.053227441703,-22.4292929292929,109.828504165158,272,84,13.5,-470,-342,-407,-294,-314
"3619","20190407",1109071040006,-84,-19.324699197861,-466.267045454545,-476.158923796791,-93.4705882352941,-10.8562834224599,-443.818518518519,-20.5724589064072,79,-47,-744,91,-535,101,68,194
"3620","20190407",1111066030001,389,-277.609959893048,-675.064338235294,-597.894217914439,-550.106450534759,-397.044786096257,-402.376838235294,-417.830213903743,553,-587,-424,-342,-171,108,-167,-231
"3621","20190407",1113075030009,-330,-580.064171122995,-484.673295454545,18.5767045454546,-38.5989304812834,192.370487967914,-234.476635514019,-33.3003174603175,-630,-759,-402,412.5,-256,-242,-169,465
"3622","20190407",1115051010002,-99,-138.032228360958,-153.533700980392,-449.685288640596,-230.359681372549,-470.369485294118,-10.578431372549,90.7077205882353,315,-164,428,-110,-194,-117,206,-28
"3623","20190407",1117051030002,297,-423.807431158054,-487.884931997137,-543.790106951872,-623.478413478414,-193.450853714813,-111.26702565727,-95.0992939099735,-7,-504,-791,-785,-17,37,90,-28
"3624","20190407",1119074050006,-215,-478.20939171123,-592.987299465241,-515.873328877005,-685.073195187166,-599.64989973262,-242.194184491979,-212.281918449198,-255,-339,-218,-378,-196,-172,-167,-244
"3625","20190407",1121052010001,153,20.9509160041479,-61.1651575516117,-135.663500678426,-105.58279824265,-42.7881146091263,-12.4128503075871,-79.922829036635,36,-111,98,108,68,193,256,230
"3626","20190407",1122060020102,188,85.021557486631,-106.263368983957,-296.693516042781,-238.946022727273,-282.776570855615,-174.722092245989,-77.761864973262,72,42,41,-55,-60,-39,-11,7
"3627","20190407",1123051010203,-86,-301.142735042735,-250.137016574586,-154.238929889299,-161.981549815498,65.5955882352941,87.6224264705882,-66.9746716697936,-410,-416,-387,-25,205,204,237,-374.5
"3628","20190407",1123058040001,-26,-174.716744652406,-247.635026737968,-284.086062834225,-162.969919786096,-98.3166778074866,-73.1712901069519,-9.50367647058823,-43,-330,-175,-116,-111,81,129,93
"3629","20190407",1123063020012,-84,209.06862745098,91.4619222689075,52.6888130252101,-90.109506302521,-132.661029411765,87.9963235294118,264.416176470588,-207.5,-199,352,-81,-167,-199,-110,170
"3630","20190407",1124077030001,1973.5,2423.51504010695,1582.52623663102,1156.83639705882,819.691009358289,587.237132352941,139.989973262032,99.3831885026738,3948,3990,2495,1577,698,604,491,471
"3631","20190407",1124080020103,595,98.3086564171123,-209.478776737968,153.636029411765,-130.927306149733,-14.9201203208556,-227.761864973262,-242.926470588235,322,621,692,277,271,132.5,312,172
"3632","20190407",1125073030007,387,142.976604278075,72.983121657754,-396.648729946524,-144.271223262032,-34.5477941176471,77.887199197861,-186.114137700535,345,110,215,150,-135,231,313,-259
"3633","20190413",1102052020001,-271,354.608121657754,528.162934491979,382.072359625668,258.438836898396,299.438836898396,-9.0277406417112,78.7367981283422,298,149,163,-211,-38,184,149,195
"3634","20190413",1108068010002,285,161.315454545454,65.4857473035439,-422.464077669903,-337.745634563456,-445.598681987158,74.3888888888889,81.8285041651575,225,78,42.5,-445,-364,-433,-291,-345
"3635","20190413",1109071040006,16,53.4934826203208,-506.630681818182,-433.158923796791,-89.4705882352941,9.68917112299465,-426.363973063973,-28.4815498154981,18,-47,-755,47,-568,57,24,98
"3636","20190413",1111066030001,439,-261.064505347594,-632.337065508021,-532.894217914439,-549.651905080214,-452.317513368984,-435.740474598931,-395.102941176471,1078,-504,-384,-329,-158,143,-159,-73
"3637","20190413",1113075030009,-355,-631.336898395722,-424.582386363636,-106.150568181818,-85.5989304812834,217.552306149733,-264.10520694259,-48.3003174603175,-652,-791,-451,357,-256,-242,-129,425
"3638","20190413",1115051010002,-190,150.801104972376,43.1329656862746,-398.685288640596,-137.493014705882,-321.519485294118,229.754901960784,242.374387254902,421,267.5,282,243,-350,-276,206,120.5
"3639","20190413",1117051030002,-117,-570.443794794417,-637.066750178955,-562.608288770053,-431.932958932959,-215.450853714813,-101.812480202724,-341.281112091792,-67,-890,-365,-268,-47,57,97,-468
"3640","20190413",1119074050006,-238,-419.845755347594,-606.896390374332,-610.873328877005,-669.527740641711,-699.740808823529,-366.285093582888,-296.372827540107,-237,-352,-158,-367,-192,-156,-145,-237
"3641","20190413",1121052010001,119,64.9509160041479,-62.437884824339,-157.754409769335,-53.037343697195,-34.9699327909445,38.2235133287765,31.5317164179104,36,-85,42,53,103,199,264,154
"3642","20190413",1122060020102,97,9.3851938502674,-149.808823529412,-411.602606951872,-320.582386363636,-418.049298128342,-193.085728609626,-83.6709558823529,-50,-11,-25,-108,-143,-100,-44,-26
"3643","20190413",1123051010203,-138,-265.087179487179,-329.6227308603,-112.488929889299,-202.124406958355,85.7205882352941,-47.9775735294118,-162.474671669794,-410,-469.5,-445.5,-119,280,24,237,-252
"3644","20190413",1123058040001,-50,-148.444017379679,-303.544117647059,-238.267881016043,-211.788101604278,-103.862132352941,-76.1712901069519,31.2235962566845,-70,-362,-147,-186,-29,25,87,61
"3645","20190413",1123063020012,314,381.485294117647,84.7297794117647,80.8459558823529,-74.6174428104575,-178.661029411765,119.496323529412,301.387605042017,-247,35.5,338.5,209,-189,-259.5,162,351
"3646","20190413",1124077030001,1397.5,1986.60594919786,1411.25350935829,1063.92730614973,561.145554812834,557.964405080214,38.0808823529412,-13.7986296791444,2965,2197,2762,1863,651,688,38,337
"3647","20190413",1124080020103,479,130.217747326203,-85.2060494652407,39.7269385026739,-142.381851604278,-59.283756684492,-285.94368315508,-193.835561497326,1036,73,362,915,614,206.5,362,398
"3648","20190413",1125073030007,387,159.722058823529,44.2194852941176,-289.921457219251,-147.725768716578,49.2703877005347,143.97810828877,6.88586229946526,241,31,215,150,233,231,277,-224
"3649","20190414",1102052020001,-384,289.789939839572,322.344752673797,142.345086898396,28.8024732620321,63.9842914438503,-270.300467914439,-187.445020053476,-334,-366,-21,-278,-339,-295,-201,-221
"3650","20190414",1108068010002,409,242.77,-167.15061633282,-434.009532215357,-335.38199819982,-540.235045623521,56.1161616161617,43.7375950742485,23,23,-479.5,-449,-340,-405,-289,-300
"3651","20190414",1109071040006,79,44.8571189839572,-482.267045454545,-452.068014705882,-50.4705882352941,20.5073529411765,-406.909427609428,-85.4815498154981,63,0,-732,102,-568,24,68,174
"3652","20190414",1111066030001,397,-301.337232620321,-660.791610962567,-656.166945187166,-582.742814171123,-437.590240641711,-452.83138368984,-431.466577540107,546,-595,-493,-415,-236,62,-235,-300
"3653","20190414",1113075030009,-274,-544.155080213904,-379.309659090909,68.3039772727273,-75.5989304812834,244.279578877005,-233.767544604928,-110.011428571429,-619,-759,-402,357,-331,-387,-169,425
"3654","20190414",1115051010002,-21.5,103.467771639042,61.2996323529412,-172.685288640596,-67.0263480392157,-376.369485294118,282.088235294118,251.374387254902,-298,95,423.5,65,-253.5,-144.5,325,386
"3655","20190414",1117051030002,56,-291.352885703508,-591.5212956335,-487.881016042781,-413.296595296595,-242.632671896631,-103.903389293633,-99.8265666372463,-118,-353,-768,-809,-109,56,104,8
"3656","20190414",1119074050006,-185,-410.300300802139,-602.623663101604,-568.964237967914,-677.255013368984,-452.922627005348,-336.01236631016,-342.827372994652,-233,-311,-151,-366,-235,-192,-180,-211
"3657","20190414",1121052010001,177,35.4054614586934,-88.0742484607027,-165.936227951153,-94.8555255153768,-26.4244782454899,-71.5946684894053,21.3498982360923,86,-85,84,89,94,149,271,191
"3658","20190414",1122060020102,221,111.476102941176,-93.3542780748663,-337.602606951872,-222.946022727273,-274.867479946524,-161.267546791444,-23.5800467914438,83,31,-3,-33,-89,-89,32,7
"3659","20190414",1123051010203,-34,-272.349084249084,-410.462016574586,-188.322263222632,-114.314883148831,87.0400326797386,156.389093137255,-170.724671669794,-314.5,-416,-387,-207,205,247,237,-252
"3660","20190414",1123058040001,-15,-177.807653743316,-316.544117647059,-276.722426470588,-241.60628342246,-186.680314171123,-117.807653743316,-20.9582219251337,-97,-394,-219,-98,-122,25,44,51
"3661","20190414",1123063020012,262,222.878151260504,74.3190651260504,17.6709558823529,-242.228553921569,-122.21557486631,-45.2258986928105,220.816176470588,-247,197,193,-29,-183.5,-199,-110,233
"3662","20190414",1124077030001,1270.5,1273.69685828877,1073.07169117647,868.836397058824,367.691009358289,352.782586898396,-74.100935828877,-86.7077205882353,2277,3303,1643,1303,186,266,198,151
"3663","20190414",1124080020103,-11,-22.7822526737967,-368.29695855615,223.726938502674,-257.927306149733,-253.829211229947,-359.852774064171,-338.381016042781,-155,-257,-34,487,172,11.5,78,63
"3664","20190414",1125073030007,283,90.9220588235294,34.8922125668449,-394.194184491979,-404.271223262032,-116.911430481283,-176.658255347594,-51.2959558823529,345,31,258,150,-101,231,-143,-270
"3665","20190420",1102052020001,-259,679.062667112299,472.072025401069,455.617814171123,225.166109625668,438.802473262032,-61.2095588235294,-5.17229278074871,282,110,50,190,-199,191,162,23
"3666","20190420",1108068010002,307,150.224545454545,81.9402927580893,-468.100441306267,-230.654725472547,-455.41686380534,24.7525252525253,53.4648678015212,164,48,-49.5,-450,89,-444,125,-333
"3667","20190420",1109071040006,-44,67.0389371657754,-507.085227272727,-456.522560160428,-99.4705882352941,-6.76537433155082,-428.091245791246,-52.4815498154981,-20,16,-783,80,-568,57,112,152
"3668","20190420",1111066030001,430,-159.519050802139,-524.155247326203,-549.439672459893,-516.106450534759,-401.772058823529,-393.195020053476,-429.648395721925,1040,-435,-379,-317,132,62,13,-293
"3669","20190420",1113075030009,-367,-616.51871657754,-185.764204545455,49.1221590909091,5.03743315508018,157.188669786096,-222.343302180685,-5.2447619047619,-619,-822,-391,327,-331,-301,-169,394
"3670","20190420",1115051010002,-17,-122.532228360958,86.7996323529412,-243.685288640596,-170.443014705882,-250.119485294118,71.0882352941177,285.041053921569,176,267.5,338.5,294.5,-82,-287,53,366
"3671","20190420",1117051030002,163,-454.17106752169,-648.248568360773,-651.881016042781,-535.932958932959,-200.541762805722,-111.994298384542,-99.9174757281554,-56,-942,-761,-796,-506,29,67,-477
