2019년 집계구코드,도로명 주소
1102073010002 ,서울특별시 중구 퇴계로86길 69
1102073010003 ,서울특별시 중구 다산로34길 25
1102073010004 ,서울특별시 중구 다산로 210
1102073010005 ,서울특별시 중구 퇴계로86길 85
1102073010006 ,서울특별시 중구 다산로36나길 14-4
1102073010007 ,서울특별시 중구 퇴계로86가길 37
1102073010008 ,서울특별시 중구 청구로 6
1102073010101 ,서울특별시 중구 청구로 64
1102073010102 ,서울특별시 중구 청구로 64
1102073010103 ,서울특별시 중구 청구로 64
1102073010104 ,서울특별시 중구 청구로 64
1102073010105 ,서울특별시 중구 청구로 64
1102073010201 ,서울특별시 중구 다산로36길 109
1102073010202 ,서울특별시 중구 다산로36다길 12-5
1102073010203 ,서울특별시 중구 다산로36길 109
1102073010204 ,서울특별시 중구 다산로36길 109
1102073010205 ,서울특별시 중구 다산로36길 109
1102073010206 ,서울특별시 중구 다산로36길 109
1102073010301 ,서울특별시 중구 다산로36길 110
1102073010302 ,서울특별시 중구 다산로36길 110
1102073010303 ,서울특별시 중구 다산로36길 110
1102073010501 ,서울특별시 중구 다산로42나길 46
1103051010001 ,서울특별시 용산구 소월로 134
1103051020001 ,서울특별시 용산구 후암로44길 28
1103051020002 ,서울특별시 용산구 후암로34길 46
1103051020003 ,서울특별시 용산구 소월로2나길 15-16
1103051020004 ,서울특별시 용산구 후암로16나길 26
1103051020005 ,서울특별시 용산구 후암로28다길 7-6
1103051020006 ,서울특별시 용산구 두텁바위로60길 45
1103051020007 ,서울특별시 용산구 신흥로36길 1-5
1103051020008 ,서울특별시 용산구 후암로34가길 11
1103051020009 ,서울특별시 용산구 두텁바위로37길 9
1103051020010 ,서울특별시 용산구 두텁바위로58길 14
1103051020011 ,서울특별시 용산구 두텁바위로69길 26
1103051020012 ,서울특별시 용산구 두텁바위로25길 22
1103051020013 ,서울특별시 용산구 후암로16길 34
1103051020014 ,서울특별시 용산구 소월로 178
1103051020015 ,서울특별시 용산구 두텁바위로 145-4
1103051020016 ,서울특별시 용산구 후암로34길 21-7
1103051020017 ,서울특별시 용산구 두텁바위로38길 31-4
1103051020018 ,서울특별시 용산구 후암로16다길 4-50
1103051020019 ,서울특별시 용산구 후암로48길 29
1103051020020 ,서울특별시 용산구 후암로16가길 24
1103051020021 ,서울특별시 용산구 두텁바위로61길 13
1103051020022 ,서울특별시 용산구 두텁바위로 108
1103051020023 ,서울특별시 용산구 후암로4길 70
1103051020024 ,서울특별시 용산구 후암로4길 61-2
1103051020501 ,서울특별시 용산구 후암로22길 24
1103051030001 ,서울특별시 용산구 두텁바위로 27
1103051030002 ,서울특별시 용산구 후암로35길 22-5
1103051030003 ,서울특별시 용산구 두텁바위로1길 100
1103051030004 ,서울특별시 용산구 후암로35길 17
1103051030005 ,서울특별시 용산구 후암로15길 27-1
1103051030006 ,서울특별시 용산구 한강대로98나길 21-4
1103051030007 ,서울특별시 용산구 한강대로102다길 31-21
1103051030008 ,서울특별시 용산구 한강대로96가길 5-24
1103051030301 ,서울특별시 용산구 후암로 71-1
1103052010001 ,서울특별시 용산구 소월로 222
1103052020001 ,서울특별시 용산구 신흥로 115-1
1103052020002 ,서울특별시 용산구 신흥로32길 35
1103052020003 ,서울특별시 용산구 소월로26길 13-6
1103052020004 ,서울특별시 용산구 신흥로 131
1103052020005 ,서울특별시 용산구 신흥로22가길 32
1103052020006 ,서울특별시 용산구 녹사평대로 195
1103052020007 ,서울특별시 용산구 녹사평대로60길 39
1103052020008 ,서울특별시 용산구 소월로20길 38
1103052020009 ,서울특별시 용산구 신흥로3길 34
1103052020010 ,서울특별시 용산구 신흥로11나길 3
1103052020011 ,서울특별시 용산구 신흥로3가길 66
1103052020012 ,서울특별시 용산구 신흥로 77-2
1103052020013 ,서울특별시 용산구 신흥로25가길 5
1103052020014 ,서울특별시 용산구 신흥로5길 7
1103052020015 ,서울특별시 용산구 신흥로22가길 10
1103052020016 ,서울특별시 용산구 신흥로20길 5
1103052020017 ,서울특별시 용산구 신흥로11길 35
1103052020018 ,서울특별시 용산구 신흥로 57
1103052020019 ,서울특별시 용산구 소월로20길 59
1103052020020 ,서울특별시 용산구 신흥로2길 58
1103053010001 ,서울특별시 용산구 한강대로 337
1103053020001 ,서울특별시 용산구 한강대로80길 10
1103053020002 ,서울특별시 용산구 한강대로98길 6-8
1103053020003 ,서울특별시 용산구 두텁바위로1길 37-28
1103053020004 ,서울특별시 용산구 후암로49길 19
1103053020005 ,서울특별시 용산구 한강대로 392
1103053020006 ,서울특별시 용산구 한강대로104마길 27
1103053020007 ,서울특별시 용산구 한강대로98가길 11
1103053020008 ,서울특별시 용산구 한강대로104길 30-4
1103053020009 ,서울특별시 용산구 한강대로 366
1103053020010 ,서울특별시 용산구 한강대로72길 19
1103053020011 ,서울특별시 용산구 한강대로102가길 8
1103053020101 ,서울특별시 용산구 한강대로 366
1103057010001 ,서울특별시 용산구 효창원로16가길 31
1103057010002 ,서울특별시 용산구 원효로41길 29
1103057010003 ,서울특별시 용산구 원효로31길 9
1103057010004 ,서울특별시 용산구 효창원로8길 15-8
1103057010005 ,서울특별시 용산구 원효로19길 49
1103057010006 ,서울특별시 용산구 효창원로15길 27
1103057010007 ,서울특별시 용산구 원효로35길 52-7
1103057010008 ,서울특별시 용산구 원효로 9
1103057010009 ,서울특별시 용산구 원효로 67-8
1103057010010 ,서울특별시 용산구 원효로39길 33
1103057010011 ,서울특별시 용산구 효창원로16길 22
1103057010012 ,서울특별시 용산구 효창원로23길 14-5
1103057010013 ,서울특별시 용산구 삼개로 58
1103057010201 ,서울특별시 용산구 삼개로 60
1103057010301 ,서울특별시 용산구 효창원로 17
1103057010302 ,서울특별시 용산구 효창원로 17
1103057010303 ,서울특별시 용산구 효창원로 17
1103057010304 ,서울특별시 용산구 효창원로13길 7
1103057010305 ,서울특별시 용산구 효창원로 17
1103057010306 ,서울특별시 용산구 효창원로 17
1103057010307 ,서울특별시 용산구 효창원로 17
1103057010308 ,서울특별시 용산구 효창원로13길 7
1103057010501 ,서울특별시 용산구 새창로8길 157
1103057010502 ,서울특별시 용산구 새창로8길 157
1103057010701 ,서울특별시 용산구 원효로25길 14
1103057011001 ,서울특별시 용산구 효창원로15길 16
1103057020001 ,서울특별시 용산구 원효로 107
1103057020101 ,서울특별시 용산구 원효로 28
1103057020201 ,서울특별시 용산구 원효로 66
1103057020202 ,서울특별시 용산구 원효로 66
1103057020203 ,서울특별시 용산구 원효로 66
1103058010001 ,서울특별시 용산구 임정로29길 18-1
1103058020001 ,서울특별시 용산구 효창원로 177-18
1103058030001 ,서울특별시 용산구 효창원로 137
1103058030002 ,서울특별시 용산구 효창원로69길 57
1103058030003 ,서울특별시 용산구 백범로47길 49-5
1103058030004 ,서울특별시 용산구 백범로51길 15
1103058030005 ,서울특별시 용산구 임정로 33
1103058030006 ,서울특별시 용산구 백범로45길 21-8
1103058030007 ,서울특별시 용산구 효창원로69길 15
1103058030008 ,서울특별시 용산구 백범로45길 9-11
1103058030201 ,서울특별시 용산구 백범로 260
1103058030202 ,서울특별시 용산구 백범로 260
1103058030701 ,서울특별시 용산구 백범로45길 9-11
1103058040001 ,서울특별시 용산구 효창원로70길 34
1103058040002 ,서울특별시 용산구 효창원로70길 15
1103058040003 ,서울특별시 용산구 효창원로66길 34
1103058040004 ,서울특별시 용산구 효창원로62길 22-14
1103058040005 ,서울특별시 용산구 효창원로76길 24-3
1103059010001 ,서울특별시 용산구 효창원로37나길 20-17
1103059010002 ,서울특별시 용산구 새창로14길 9
1103059010003 ,서울특별시 용산구 효창원로25다길 24
1103059010004 ,서울특별시 용산구 효창원로 75-5
1103059010005 ,서울특별시 용산구 새창로14길 43
1103059010006 ,서울특별시 용산구 효창원로55길 12
1103059010007 ,서울특별시 용산구 효창원로37다길 9
1103059010008 ,서울특별시 용산구 효창원로25나길 20
1103059010101 ,서울특별시 용산구 새창로 70
1103059010102 ,서울특별시 용산구 새창로 70
1103059010103 ,서울특별시 용산구 새창로 70
1103059010104 ,서울특별시 용산구 새창로 70
1103059010105 ,서울특별시 용산구 새창로 70
1103059010106 ,서울특별시 용산구 효창원로23나길 13
1103059010107 ,서울특별시 용산구 새창로 70
1103059010201 ,서울특별시 용산구 새창로8길 7
1103059010202 ,서울특별시 용산구 새창로8길 7
1103059020001 ,서울특별시 용산구 효창원로52길 11-3
1103059020002 ,서울특별시 용산구 원효로71길 58
1103059020003 ,서울특별시 용산구 백범로74길 17-14
1103059020004 ,서울특별시 용산구 원효로53길 31
1103059030001 ,서울특별시 용산구 효창원로42길 15-1
1103059030101 ,서울특별시 용산구 효창원로 88
1103063010001 ,서울특별시 용산구 이촌로 255
1103063010002 ,서울특별시 용산구 이촌로89길 32
1103063010003 ,서울특별시 용산구 이촌로71길 14
1103063010101 ,서울특별시 용산구 이촌로71길 10
1103063010102 ,서울특별시 용산구 이촌로65가길 51
1103063010103 ,서울특별시 용산구 이촌로65가길 23
1103063010104 ,서울특별시 용산구 이촌로65길 8
1103063010105 ,서울특별시 용산구 이촌로 201
1103063010106 ,서울특별시 용산구 이촌로71길 10
1103063010107 ,서울특별시 용산구 이촌로 201
1103063010108 ,서울특별시 용산구 이촌로 223-13
1103063010109 ,서울특별시 용산구 이촌로65가길 51
1103063010110 ,서울특별시 용산구 이촌로65가길 51
1103063010301 ,서울특별시 용산구 이촌로 303
1103063010302 ,서울특별시 용산구 이촌로 303
1103063010303 ,서울특별시 용산구 이촌로 303
1103063010304 ,서울특별시 용산구 이촌로 303
1103063010501 ,서울특별시 용산구 이촌로65가길 3
1103063010502 ,서울특별시 용산구 이촌로 181
1103063010503 ,서울특별시 용산구 이촌로 177
1103063010504 ,서울특별시 용산구 이촌로 181
1103063010505 ,서울특별시 용산구 이촌로 181
1103063010601 ,서울특별시 용산구 이촌로 193
1103063010701 ,서울특별시 용산구 이촌로87길 14
1103063010702 ,서울특별시 용산구 이촌로87길 13
1103063010703 ,서울특별시 용산구 이촌로87길 14
1103063010704 ,서울특별시 용산구 이촌로87길 13
1103063010705 ,서울특별시 용산구 이촌로87길 14
1103063010801 ,서울특별시 용산구 이촌로87길 21
1103063010802 ,서울특별시 용산구 이촌로87길 21
1103063010803 ,서울특별시 용산구 이촌로87길 21
1103063010804 ,서울특별시 용산구 이촌로87길 21
1103063020001 ,서울특별시 용산구 이촌로84길 34
1103063020002 ,서울특별시 용산구 이촌로62길 18
1103063020003 ,서울특별시 용산구 이촌로 206
1103063020004 ,서울특별시 용산구 양녕로 445
1103063020005 ,서울특별시 용산구 이촌로 224
1103063020006 ,서울특별시 용산구 이촌로84길 9
1103063020007 ,서울특별시 용산구 이촌로72길 62
1103063020008 ,서울특별시 용산구 이촌로 300
1103063020101 ,서울특별시 용산구 이촌로 260
1103063020201 ,서울특별시 동작구 동작대로 335-1
1103063020401 ,서울특별시 용산구 이촌로 174
1103063020402 ,서울특별시 용산구 이촌로46길 33
1103063021101 ,서울특별시 용산구 이촌로64길 15
1103063021102 ,서울특별시 용산구 이촌로64길 15
1103063021103 ,서울특별시 용산구 이촌로64길 15
1103063021301 ,서울특별시 용산구 이촌로88길 3
1103063021401 ,서울특별시 용산구 이촌로88길 30
1103063021501 ,서울특별시 용산구 이촌로84길 34
1103063021601 ,서울특별시 용산구 이촌로 310
1103063021602 ,서울특별시 용산구 이촌로 310
1103063021701 ,서울특별시 용산구 이촌로 248
1103063021702 ,서울특별시 용산구 이촌로72길 62
1103063021703 ,서울특별시 용산구 이촌로 248
1103063021704 ,서울특별시 용산구 이촌로 248
1103064010001 ,서울특별시 용산구 양녕로 445
1103064010002 ,서울특별시 용산구 이촌로18길 13
1103064010003 ,서울특별시 용산구 이촌로 22-8
1103064010004 ,서울특별시 용산구 이촌로22길 9
1103064010005 ,서울특별시 용산구 이촌로34길 10
1103064010101 ,서울특별시 용산구 이촌로 100-8
1103064010102 ,서울특별시 용산구 이촌로 100-8
1103064010103 ,서울특별시 용산구 이촌로 100-8
1103064010301 ,서울특별시 용산구 이촌로14길 7
1103064010401 ,서울특별시 용산구 이촌로14길 16
1103064011601 ,서울특별시 용산구 양녕로 445
1103064011602 ,서울특별시 용산구 이촌로34길 29
1103064011603 ,서울특별시 용산구 이촌로34길 29
1103064012001 ,서울특별시 용산구 원효로 100-38
